NAME,PER,A,R,FIRSTREF,FIRSTURL,COMP,STAR
KOI 1489.01,16.00451,0.115,2.030000000007005,,,01,KOI 1489
KOI 1921.01,16.0049,0.135,3.000000000010352,,,01,KOI 1921
KOI 758.01,16.01285,0.111,2.7000000000093176,,,01,KOI 758
KOI 2620.01,16.05738,0.122,2.200000000007592,,,01,KOI 2620
KOI 757.01,16.068618,0.115,4.800000000016564,,,01,KOI 757
KOI 2313.01,16.07677,0.125,2.1000000000072467,,,01,KOI 2313
KOI 652.01,16.080672,0.113,3.580000000012354,,,01,KOI 652
KOI 867.01,16.085351,0.114,3.3000000000113876,,,01,KOI 867
KOI 672.01,16.087836,0.122,3.320000000011457,,,01,KOI 672
KOI 1198.01,16.08821,0.133,2.8400000000098,,,01,KOI 1198
KOI 2287.01,16.092,0.109,0.7000000000024155,,,01,KOI 2287
KOI 2390.01,16.10519,0.126,1.6600000000057284,,,01,KOI 2390
KOI 2652.01,16.12822,0.116,1.9000000000065564,,,01,KOI 2652
KOI 82.01,16.145685,0.116,2.540000000008765,,,01,KOI 82
KOI 2959.01,16.1561,0.11,1.7000000000058664,,,01,KOI 2959
KOI 989.03,16.16099,0.121,3.600000000012423,,,03,KOI 989
KOI 443.01,16.217504,0.126,3.000000000010352,,,01,KOI 443
KOI 2335.01,16.22391,0.124,1.9000000000065564,,,01,KOI 2335
KOI 261.01,16.238465,0.125,2.6500000000091446,,,01,KOI 261
Kepler-36 c,16.23855,0.128401,3.6757162151737974,Carter 2012,http://adsabs.harvard.edu/abs/2012Sci...337..556C,c,Kepler-36
KOI 896.01,16.23952,0.122,4.530000000015632,,,01,KOI 896
KOI 679.02,16.25831,0.132,0.9400000000032437,,,02,KOI 679
KOI 671.03,16.25934,0.124,1.4500000000050037,,,03,KOI 671
KOI 2386.01,16.26932,0.126,1.9400000000066944,,,01,KOI 2386
KOI 657.02,16.28247,0.111,2.0500000000070737,,,02,KOI 657
KOI 2295.01,16.29022,0.118,0.6700000000023121,,,01,KOI 2295
KOI 3330.01,16.29503,0.11249,1.100000000003796,,,01,KOI 3330
KOI 3355.01,16.2956,0.129466,1.7000000000058664,,,01,KOI 3355
KOI 2655.01,16.29571,0.125,1.8000000000062115,,,01,KOI 2655
KOI 426.01,16.301293,0.127,3.5000000000120775,,,01,KOI 426
KOI 2402.01,16.30177,0.111,1.120000000003865,,,01,KOI 2402
KOI 845.01,16.32986,0.124,3.5000000000120775,,,01,KOI 845
KOI 2029.01,16.33287,0.118,1.380000000004762,,,01,KOI 2029
KOI 4389.01,16.33682,0.117875,1.6000000000055214,,,01,KOI 4389
KOI 674.01,16.338952,0.137,12.700000000043824,,,01,KOI 674
KOI 1969.01,16.34357,0.123,2.3300000000080403,,,01,KOI 1969
KOI 2904.01,16.35841,0.127,1.0900000000037613,,,01,KOI 2904
Kepler-52 c,16.3850021,0.10281,1.8383513027390603,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-52
KOI 312.02,16.39922,0.134,1.8400000000063494,,,02,KOI 312
KOI 4775.01,16.44889,0.135135,1.9000000000065564,,,01,KOI 4775
KOI 2310.01,16.4588,0.126,2.0000000000069016,,,01,KOI 2310
KOI 4474.01,16.47389,0.11954,2.1000000000072467,,,01,KOI 4474
KOI 2551.01,16.48002,0.113,1.7000000000058664,,,01,KOI 2551
KOI 2299.01,16.48683,0.128,10.40000000003589,,,01,KOI 2299
KOI 907.01,16.51395,0.125,3.600000000012423,,,01,KOI 907
KOI 2722.05,16.53433,0.135308,1.200000000004141,,,05,KOI 2722
KOI 2033.01,16.54091,0.119,1.5100000000052107,,,01,KOI 2033
KOI 477.01,16.54301,0.115,2.200000000007592,,,01,KOI 477
KOI 533.01,16.549414,0.118,2.400000000008282,,,01,KOI 533
KOI 1409.01,16.56062,0.126,3.800000000013113,,,01,KOI 1409
KOI 999.01,16.56806,0.118,2.6600000000091795,,,01,KOI 999
KOI 1920.01,16.571,0.123,2.200000000007592,,,01,KOI 1920
KOI 2921.01,16.61492,0.119,1.8000000000062115,,,01,KOI 2921
KOI 508.02,16.66584,0.131,3.3100000000114225,,,02,KOI 508
KOI 2298.01,16.66733,0.114,1.0000000000034508,,,01,KOI 2298
KOI 446.01,16.70924,0.111,1.8600000000064185,,,01,KOI 446
KOI 635.01,16.71979,0.135,2.7300000000094204,,,01,KOI 635
KOI 2218.02,16.72617,0.127,1.4300000000049347,,,02,KOI 2218
KOI 1838.01,16.736955,0.111,2.400000000008282,,,01,KOI 1838
KOI 1563.04,16.73826,0.124,3.700000000012768,,,04,KOI 1563
KOI 1797.01,16.781774,0.115,2.200000000007592,,,01,KOI 1797
KOI 2529.01,16.79702,0.111,1.770000000006108,,,01,KOI 2529
KOI 2450.01,16.83192,0.126,1.6000000000055214,,,01,KOI 2450
KOI 1842.01,16.841896,0.122,2.6000000000089725,,,01,KOI 1842
KOI 2130.01,16.85481,0.106,1.6600000000057284,,,01,KOI 2130
KOI 2073.03,16.85808,0.116,2.400000000008282,,,03,KOI 2073
KOI 2302.01,16.85818,0.134,1.770000000006108,,,01,KOI 2302
KOI 1818.01,16.877342,0.125,3.5000000000120775,,,01,KOI 1818
KOI 2044.01,16.92333,0.132,3.4000000000117327,,,01,KOI 2044
KOI 1052.01,17.03,0.136,2.5000000000086273,,,01,KOI 1052
KOI 3091.01,17.0688,0.137,2.030000000007005,,,01,KOI 3091
KOI 1945.02,17.11855,0.123,1.6000000000055214,,,02,KOI 1945
KOI 2182.01,17.13271,0.128,2.400000000008282,,,01,KOI 2182
KOI 2316.01,17.13756,0.134,2.300000000007937,,,01,KOI 2316
KOI 2212.01,17.14624,0.132,1.8200000000062806,,,01,KOI 2212
KOI 484.01,17.205222,0.123,2.460000000008489,,,01,KOI 484
KOI 238.01,17.23229,0.136,2.5000000000086273,,,01,KOI 238
Kepler-26 c,17.25204,0.113189,3.5967825728665277,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-26
KOI 197.01,17.2762904,0.118,7.3000000000251895,,,01,KOI 197
KOI 1895.02,17.28116,0.114,2.310000000007972,,,02,KOI 1895
KOI 2407.01,17.29184,0.135,1.5200000000052454,,,01,KOI 2407
KOI 597.01,17.30693,0.133,2.6500000000091446,,,01,KOI 597
KOI 1014.01,17.31729,0.117,2.7100000000093516,,,01,KOI 1014
KOI 1215.01,17.3244,0.139,2.9200000000100763,,,01,KOI 1215
KOI 1567.03,17.32639,0.128,2.310000000007972,,,03,KOI 1567
KOI 2711.02,17.3409,0.132,1.810000000006246,,,02,KOI 2711
KOI 2506.01,17.35848,0.134,1.8000000000062115,,,01,KOI 2506
KOI 4273.01,17.37277,0.137891,1.200000000004141,,,01,KOI 4273
KOI 2283.01,17.40245,0.11,1.4600000000050382,,,01,KOI 2283
KOI 708.01,17.40652,0.137,2.7300000000094204,,,01,KOI 708
KOI 694.01,17.421125,0.13,2.8700000000099037,,,01,KOI 694
KOI 1724.01,17.42459,0.135,3.4000000000117327,,,01,KOI 1724
KOI 1017.01,17.44487,0.125,3.4000000000117327,,,01,KOI 1017
KOI 1151.04,17.45337,0.128262,1.100000000003796,,,04,KOI 1151
KOI 869.03,17.46067,0.121,2.6000000000089725,,,03,KOI 869
KOI 1861.01,17.50439,0.136,2.480000000008558,,,01,KOI 1861
KOI 969.01,17.5120092,0.133,8.490000000029298,,,01,KOI 969
KOI 2775.01,17.576681,0.128,2.5000000000086273,,,01,KOI 2775
KOI 460.01,17.587568,0.125,3.700000000012768,,,01,KOI 460
KOI 252.01,17.604437,0.113,3.1600000000109048,,,01,KOI 252
KOI 3495.01,17.60644,0.13055,1.100000000003796,,,01,KOI 3495
KOI 906.02,17.64822,0.121,2.5000000000086273,,,02,KOI 906
KOI 227.01,17.660113,0.118,2.9400000000101456,,,01,KOI 227
KOI 2160.01,17.67089,0.132,1.7800000000061427,,,01,KOI 2160
KOI 740.01,17.67168,0.119,2.2100000000076263,,,01,KOI 740
KOI 2531.01,17.69931,0.122,2.1000000000072467,,,01,KOI 2531
KOI 582.02,17.73857,0.125,2.020000000006971,,,02,KOI 582
KOI 1868.01,17.760669,0.11,2.0400000000070397,,,01,KOI 1868
KOI 624.01,17.78974,0.131,2.3700000000081785,,,01,KOI 624
KOI 1972.01,17.79099,0.136,2.0000000000069016,,,01,KOI 1972
KOI 4329.01,17.80081,0.139939,0.7200000000024845,,,01,KOI 4329
KOI 4353.01,17.80762,0.13769,4.600000000015874,,,01,KOI 4353
KOI 1958.01,17.81563,0.135,2.9400000000101456,,,01,KOI 1958
KOI 42.01,17.834381,0.141,2.7100000000093516,,,01,KOI 42
KOI 2025.01,17.84863,0.139,3.1000000000106973,,,01,KOI 2025
KOI 12.01,17.855149,0.144,13.40000000004624,,,01,KOI 12
KOI 2038.03,17.91304,0.131,1.560000000005383,,,03,KOI 2038
KOI 3401.01,17.9564,0.132867,1.3000000000044862,,,01,KOI 3401
KOI 639.01,17.97988,0.142,2.7000000000093176,,,01,KOI 639
Kepler-59 c,17.9801235,0.136086,1.978228173280444,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-59
KOI 4886.01,17.99565,0.136953,5.000000000017255,,,01,KOI 4886
KOI 4505.01,18.00758,0.143826,1.160000000004003,,,01,KOI 4505
KOI 467.01,18.009297,0.133,5.000000000017255,,,01,KOI 467
KOI 284.01,18.00999,0.134,1.4900000000051417,,,01,KOI 284
KOI 269.01,18.01134,0.145,1.4700000000050728,,,01,KOI 269
KOI 2660.01,18.0166,0.139,3.000000000010352,,,01,KOI 2660
KOI 2550.01,18.02447,0.136,1.8700000000064534,,,01,KOI 2550
KOI 3312.01,18.0938,0.135254,2.300000000007937,,,01,KOI 3312
KOI 1532.01,18.1145,0.143,2.150000000007419,,,01,KOI 1532
KOI 921.02,18.11978,0.126,2.9000000000100075,,,02,KOI 921
KOI 2560.01,18.12074,0.128,2.770000000009559,,,01,KOI 2560
Kepler-62 d,18.16406,0.119499,1.9482553588059137,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-62
KOI 416.01,18.20801,0.127,2.9000000000100075,,,01,KOI 416
KOI 2963.01,18.22076,0.14,1.6900000000058317,,,01,KOI 2963
KOI 2209.01,18.30216,0.134,1.160000000004003,,,01,KOI 2209
KOI 720.03,18.370081,0.127,3.0500000000105247,,,03,KOI 720
KOI 4815.01,18.3718,0.137469,1.100000000003796,,,01,KOI 4815
KOI 704.01,18.396319,0.128,2.800000000009662,,,01,KOI 704
KOI 476.01,18.42787,0.125,2.200000000007592,,,01,KOI 476
KOI 1520.01,18.45848,0.128,1.9000000000065564,,,01,KOI 1520
KOI 463.01,18.477659,0.108,2.4200000000083506,,,01,KOI 463
KOI 507.01,18.492336,0.127,3.3000000000113876,,,01,KOI 507
KOI 4386.01,18.50119,0.128838,1.6000000000055214,,,01,KOI 4386
KOI 2150.01,18.50687,0.137,2.800000000009662,,,01,KOI 2150
KOI 2444.01,18.55269,0.132,2.400000000008282,,,01,KOI 2444
KOI 2577.01,18.55616,0.15,28.00000000009662,,,01,KOI 2577
KOI 248.04,18.59622,0.113,1.9700000000067983,,,04,KOI 248
KOI 3063.01,18.59962,0.141,1.4700000000050728,,,01,KOI 3063
KOI 1385.01,18.6100931,0.141,64.00000000022085,,,01,KOI 1385
KOI 733.04,18.64385,0.129,2.5500000000087995,,,04,KOI 733
Kepler-53 b,18.6489525,0.136705,2.8874222273090733,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-53
KOI 331.01,18.68421,0.139,3.540000000012216,,,01,KOI 331
KOI 1874.01,18.68465,0.116,2.470000000008524,,,01,KOI 1874
KOI 313.01,18.735721,0.134,2.2100000000076263,,,01,KOI 313
KOI 934.03,18.74656,0.139,2.890000000009973,,,03,KOI 934
KOI 1403.01,18.75444,0.117,1.8900000000065218,,,01,KOI 1403
KOI 2078.01,18.78429,0.116,1.770000000006108,,,01,KOI 2078
KOI 736.01,18.79398,0.116,2.290000000007902,,,01,KOI 736
KOI 209.02,18.795909,0.146,5.7400000000198075,,,02,KOI 209
KOI 1022.01,18.82729,0.135,2.6000000000089725,,,01,KOI 1022
KOI 2376.01,18.82735,0.136,2.7000000000093176,,,01,KOI 2376
KOI 431.01,18.870214,0.13,3.200000000011043,,,01,KOI 431
KOI 2314.01,18.87061,0.142,2.2600000000077984,,,01,KOI 2314
KOI 1404.02,18.90687,0.120841,1.200000000004141,,,02,KOI 1404
KOI 1108.01,18.92532,0.135,2.400000000008282,,,01,KOI 1108
KOI 1914.01,18.93094,0.135,6.300000000021741,,,01,KOI 1914
KOI 2867.02,18.9407,0.124,0.36000000000124227,,,02,KOI 2867
KOI 3029.01,18.97623,0.13,2.200000000007592,,,01,KOI 3029
KOI 1102.03,18.99835,0.14,3.000000000010352,,,03,KOI 1102
KOI 2513.01,19.00545,0.146,12.600000000043481,,,01,KOI 2513
KOI 2183.01,19.02339,0.139,1.8800000000064874,,,01,KOI 2183
KOI 1246.01,19.03707,0.145,2.580000000008903,,,01,KOI 1246
KOI 3486.01,19.07016,0.135358,1.8000000000062115,,,01,KOI 3486
KOI 2494.01,19.1185,0.141,1.5700000000054177,,,01,KOI 2494
KOI 1310.01,19.12962,0.142,2.200000000007592,,,01,KOI 1310
KOI 1585.01,19.17903,0.139,2.400000000008282,,,01,KOI 1585
KOI 1733.01,19.18123,0.134,2.300000000007937,,,01,KOI 1733
KOI 417.01,19.193091,0.14,12.000000000041409,,,01,KOI 417
Kepler-9 b,19.243158,0.140548,9.437961775450368,Holman 2010,http://adsabs.harvard.edu/abs/2010Sci...330...51H,b,Kepler-9
KOI 4694.01,19.25176,0.145831,1.3000000000044862,,,01,KOI 4694
KOI 1366.01,19.25416,0.138,2.6000000000089725,,,01,KOI 1366
KOI 784.01,19.27147,0.117,1.93000000000666,,,01,KOI 784
KOI 1378.01,19.30125,0.13,1.200000000004141,,,01,KOI 1378
KOI 1332.01,19.306,0.145,3.1000000000106973,,,01,KOI 1332
KOI 1971.01,19.3296,0.128,2.140000000007385,,,01,KOI 1971
KOI 459.01,19.446313,0.139,3.3000000000113876,,,01,KOI 459
KOI 3271.01,19.54889,0.138571,2.1000000000072467,,,01,KOI 3271
KOI 281.01,19.55663,0.153,3.9000000000134576,,,01,KOI 281
KOI 4431.01,19.56433,0.142126,0.8400000000028985,,,01,KOI 4431
Kepler-20 f,19.57706,0.137859,1.029079707436384,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,f,Kepler-20
KOI 3876.01,19.577755,0.140448,2.7000000000093176,,,01,KOI 3876
KOI 2040.01,19.58579,0.144,2.200000000007592,,,01,KOI 2040
KOI 3319.01,19.59082,0.142364,1.6000000000055214,,,01,KOI 3319
KOI 4068.01,19.59776,0.143543,3.4000000000117327,,,01,KOI 4068
KOI 802.01,19.620342,0.141,12.800000000044172,,,01,KOI 802
KOI 763.01,19.651221,0.144,12.600000000043481,,,01,KOI 763
KOI 1591.01,19.65667,0.135,3.010000000010387,,,01,KOI 1591
KOI 307.01,19.67423,0.149,1.8000000000062115,,,01,KOI 307
KOI 730.03,19.72134,0.14,2.5000000000086273,,,03,KOI 730
KOI 1608.02,19.73805,0.148,1.6100000000055559,,,02,KOI 1608
KOI 1628.01,19.747469,0.153,2.850000000009835,,,01,KOI 1628
KOI 1899.01,19.762,0.149,2.6000000000089725,,,01,KOI 1899
KOI 337.01,19.78302,0.145,1.9600000000067637,,,01,KOI 337
KOI 2109.01,19.79243,0.149,2.020000000006971,,,01,KOI 2109
KOI 1433.01,19.80762,0.142,2.200000000007592,,,01,KOI 1433
KOI 1422.02,19.85025,0.115,2.0400000000070397,,,02,KOI 1422
KOI 753.01,19.899147,0.143,9.000000000031058,,,01,KOI 753
KOI 3384.02,19.91594,0.144688,1.500000000005176,,,02,KOI 3384
KOI 2634.01,19.9399,0.141,2.4500000000084547,,,01,KOI 2634
KOI 2945.01,19.9475,0.142,2.6100000000090064,,,01,KOI 2945
KOI 298.01,19.96,0.136,1.2500000000043137,,,01,KOI 298
KOI 4653.01,19.97793,0.150944,0.9000000000031058,,,01,KOI 4653
KOI 2236.01,19.98795,0.143,2.300000000007937,,,01,KOI 2236
KOI 1445.03,20.0196,0.154,0.9200000000031747,,,03,KOI 1445
KOI 857.02,20.02591,0.133,2.5000000000086273,,,02,KOI 857
KOI 3425.01,20.03515,0.144397,1.100000000003796,,,01,KOI 3425
KOI 864.02,20.05043,0.14,2.400000000008282,,,02,KOI 864
KOI 2195.01,20.05414,0.154,2.5000000000086273,,,01,KOI 2195
KOI 812.02,20.06057,0.121,2.1000000000072467,,,02,KOI 812
KOI 3004.01,20.06979,0.149,2.6000000000089725,,,01,KOI 3004
KOI 898.03,20.08976,0.126,2.360000000008144,,,03,KOI 898
KOI 419.01,20.13151,0.146,33.00000000011388,,,01,KOI 419
KOI 574.01,20.13493,0.136,2.53000000000873,,,01,KOI 574
KOI 1877.01,20.1602,0.141,3.7900000000130785,,,01,KOI 1877
KOI 216.01,20.172011,0.133,6.1000000000210495,,,01,KOI 216
KOI 2857.01,20.26439,0.15,1.93000000000666,,,01,KOI 2857
KOI 567.02,20.30291,0.144,2.400000000008282,,,02,KOI 567
KOI 663.02,20.306591,0.122,1.850000000006384,,,02,KOI 663
KOI 1621.01,20.31035,0.155,2.480000000008558,,,01,KOI 1621
KOI 1307.02,20.34229,0.142,2.6000000000089725,,,02,KOI 1307
KOI 3039.01,20.34803,0.146,1.3700000000047277,,,01,KOI 3039
KOI 3497.01,20.359701,0.145952,1.8700000000064534,,,01,KOI 3497
KOI 1480.01,20.38164,0.135,2.7000000000093176,,,01,KOI 1480
KOI 1599.01,20.41741,0.143,2.1000000000072467,,,01,KOI 1599
KOI 1534.01,20.42226,0.154,1.6400000000056594,,,01,KOI 1534
KOI 884.02,20.476536,0.134,3.9000000000134576,,,02,KOI 884
KOI 2504.01,20.49013,0.147,2.200000000007592,,,01,KOI 2504
KOI 1705.01,20.49941,0.152,2.800000000009662,,,01,KOI 1705
KOI 435.01,20.54975513,0.148,3.600000000012423,,,01,KOI 435
KOI 811.01,20.505935,0.131,3.600000000012423,,,01,KOI 811
KOI 1362.01,20.51321,0.143,2.7000000000093176,,,01,KOI 1362
KOI 3310.01,20.55112,0.140869,1.200000000004141,,,01,KOI 3310
KOI 528.03,20.5528,0.141,3.4000000000117327,,,03,KOI 528
KOI 1516.01,20.55341,0.154,3.000000000010352,,,01,KOI 1516
KOI 1747.01,20.55873,0.143,1.9000000000065564,,,01,KOI 1747
KOI 253.02,20.61867,0.12,1.180000000004072,,,02,KOI 253
KOI 4320.01,20.65747,0.139313,0.9000000000031058,,,01,KOI 4320
KOI 1619.01,20.66589,0.129,0.8000000000027607,,,01,KOI 1619
KOI 1916.01,20.67885,0.15,2.160000000007454,,,01,KOI 1916
KOI 546.01,20.68438,0.152,3.000000000010352,,,01,KOI 546
KOI 3468.01,20.70567,0.144402,1.100000000003796,,,01,KOI 3468
KOI 3301.01,20.71038,0.141758,1.3000000000044862,,,01,KOI 3301
KOI 263.01,20.71936,0.148,2.020000000006971,,,01,KOI 263
KOI 569.01,20.72874,0.136,2.400000000008282,,,01,KOI 569
KOI 612.01,20.7401,0.136,2.5000000000086273,,,01,KOI 612
KOI 179.01,20.740555,0.15,3.700000000012768,,,01,KOI 179
KOI 1364.01,20.83428,0.14,3.000000000010352,,,01,KOI 1364
KOI 937.01,20.83495,0.142,2.4200000000083506,,,01,KOI 937
KOI 877.03,20.83798,0.128,1.3900000000047965,,,03,KOI 877
Kepler-31 b,20.8613,0.158038,4.296155716592716,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-31
KOI 1751.02,20.99433,0.136,3.1000000000106973,,,02,KOI 1751
KOI 886.03,20.9954,0.119,1.73000000000597,,,03,KOI 886
KOI 1338.03,21.01,0.147,1.2100000000041753,,,03,KOI 1338
KOI 881.01,21.02236,0.14,3.3100000000114225,,,01,KOI 881
KOI 403.01,21.056478,0.146,42.00000000014494,,,01,KOI 403
KOI 564.01,21.05744,0.15,2.7000000000093176,,,01,KOI 564
KOI 177.01,21.06046,0.149,1.8400000000063494,,,01,KOI 177
KOI 4804.01,21.08675,0.152992,2.300000000007937,,,01,KOI 4804
Kepler-39 b,21.0874,0.155007,13.67495649174519,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-39
KOI 2319.01,21.10354,0.158,1.7200000000059352,,,01,KOI 2319
KOI 2914.01,21.11761,0.162,2.0000000000069016,,,01,KOI 2914
KOI 2007.02,21.12902,0.151,1.5200000000052454,,,02,KOI 2007
KOI 3503.01,21.18906,0.157945,1.0000000000034508,,,01,KOI 3503
KOI 538.01,21.21711,0.155,3.000000000010352,,,01,KOI 538
KOI 123.02,21.222534,0.153,2.7100000000093516,,,02,KOI 123
KOI 584.02,21.22341,0.145,2.080000000007178,,,02,KOI 584
KOI 3128.01,21.2352,0.148,1.040000000003589,,,01,KOI 3128
KOI 548.01,21.30003,0.158,3.2200000000111118,,,01,KOI 548
Kepler-37 c,21.301886,0.139784,0.7397927282419529,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-37
KOI 471.01,21.34735,0.149,2.300000000007937,,,01,KOI 471
KOI 1507.01,21.35913,0.155,2.800000000009662,,,01,KOI 1507
KOI 4892.01,21.37469,0.151965,1.100000000003796,,,01,KOI 4892
KOI 709.01,21.3845,0.147,2.160000000007454,,,01,KOI 709
Kepler-56 c,21.4050484,0.167568,7.8429910713221815,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-56
KOI 393.01,21.41664,0.157,1.9700000000067983,,,01,KOI 393
KOI 2671.01,21.476358,0.09,4.9000000000169095,,,01,KOI 2671
KOI 1413.02,21.52651,0.145,1.4200000000049,,,02,KOI 1413
KOI 4556.01,21.58262,0.162014,1.400000000004831,,,01,KOI 4556
KOI 232.03,21.58738,0.155,1.8200000000062806,,,03,KOI 232
KOI 2976.01,21.6131,0.145,2.800000000009662,,,01,KOI 2976
KOI 750.01,21.67689,0.136,2.190000000007557,,,01,KOI 750
KOI 1151.05,21.72069,0.148397,1.0000000000034508,,,05,KOI 1151
KOI 4811.01,21.74221,0.15975,2.200000000007592,,,01,KOI 4811
Kepler-33 d,21.77596,0.166175,5.34668380865775,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-33
KOI 490.04,21.80428,0.137,1.320000000004555,,,04,KOI 490
KOI 920.01,21.80441,0.148,2.9200000000100763,,,01,KOI 920
KOI 821.01,21.81293,0.145,3.600000000012423,,,01,KOI 821
KOI 4839.01,21.84157,0.169325,2.5000000000086273,,,01,KOI 4839
KOI 993.01,21.85347,0.152,1.6900000000058317,,,01,KOI 993
KOI 3324.01,21.86342,0.145818,2.300000000007937,,,01,KOI 3324
KOI 260.03,21.86964,0.159,1.790000000006177,,,03,KOI 260
KOI 1970.01,21.96394,0.15,3.000000000010352,,,01,KOI 1970
KOI 2215.01,22.0406,0.148,0.8100000000027953,,,01,KOI 2215
KOI 1508.01,22.04579,0.154,3.010000000010387,,,01,KOI 1508
KOI 1984.01,22.0641,0.159,1.9800000000068327,,,01,KOI 1984
KOI 1879.01,22.08515,0.132,5.5000000000189795,,,01,KOI 1879
KOI 3365.01,22.12666,0.149736,4.290000000014804,,,01,KOI 3365
KOI 2315.01,22.1339,0.144,2.020000000006971,,,01,KOI 2315
KOI 486.01,22.18339,0.155,2.44000000000842,,,01,KOI 486
KOI 468.01,22.184312,0.141,3.4000000000117327,,,01,KOI 468
KOI 317.01,22.20792,0.173,4.300000000014838,,,01,KOI 317
KOI 2635.01,22.24185,0.163,1.440000000004969,,,01,KOI 2635
KOI 666.01,22.24818,0.159,2.5700000000088683,,,01,KOI 666
KOI 2681.02,22.2522,0.146,1.7100000000059008,,,02,KOI 2681
KOI 735.01,22.34133,0.144,5.70000000001967,,,01,KOI 735
KOI 94.01,22.343001,0.168,11.40000000003934,,,01,KOI 94
KOI 814.01,22.36658,0.149,2.800000000009662,,,01,KOI 814
KOI 571.04,22.40751,0.127,1.5400000000053145,,,04,KOI 571
KOI 3049.01,22.4769,0.138,1.3400000000046242,,,01,KOI 3049
KOI 2414.01,22.59848,0.156,1.180000000004072,,,01,KOI 2414
Kepler-11 d,22.68719,0.154183,3.4299929395901603,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,d,Kepler-11
KOI 2253.01,22.70801,0.161,2.0000000000069016,,,01,KOI 2253
KOI 718.02,22.71456,0.166,3.0700000000105936,,,02,KOI 718
Kepler-32 d,22.7802,0.128069,2.6975869296498955,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-32
KOI 2590.02,22.78872,0.172717,1.200000000004141,,,02,KOI 2590
KOI 1276.01,22.78983,0.153,2.020000000006971,,,01,KOI 1276
KOI 274.02,22.79519,0.167,1.1300000000038992,,,02,KOI 274
KOI 1932.01,22.82485,0.201,5.200000000017945,,,01,KOI 1932
KOI 1829.01,22.84145,0.148,29.000000000100076,,,01,KOI 1829
KOI 4829.01,22.8754,0.164151,2.300000000007937,,,01,KOI 4829
KOI 2389.01,22.92272,0.164,1.4700000000050728,,,01,KOI 2389
KOI 1430.02,22.92927,0.138,2.580000000008903,,,02,KOI 1430
KOI 370.02,22.95036,0.172,2.6500000000091446,,,02,KOI 370
KOI 1473.01,23.02027,0.158,7.000000000024155,,,01,KOI 1473
KOI 314.02,23.089447,0.128,2.0600000000071086,,,02,KOI 314
KOI 1884.01,23.12004,0.156,5.000000000017255,,,01,KOI 1884
KOI 2087.01,23.1276,0.165,1.6000000000055214,,,01,KOI 2087
KOI 3339.01,23.13309,0.15476,2.6000000000089725,,,01,KOI 3339
KOI 379.02,23.13571,0.174,2.020000000006971,,,02,KOI 379
KOI 2748.01,23.19822,0.156,1.500000000005176,,,01,KOI 2748
KOI 659.01,23.20581,0.174,2.7000000000093176,,,01,KOI 659
KOI 3496.01,23.23847,0.159405,1.400000000004831,,,01,KOI 3496
KOI 1576.03,23.34032,0.152,1.6300000000056247,,,03,KOI 1576
KOI 2216.01,23.34034,0.152,2.400000000008282,,,01,KOI 2216
KOI 2125.01,23.35986,0.166,2.5000000000086273,,,01,KOI 2125
KOI 664.03,23.44194,0.161,1.3000000000044862,,,03,KOI 664
KOI 649.01,23.44955,0.167,2.5000000000086273,,,01,KOI 649
KOI 2563.01,23.47771,0.168,1.4300000000049347,,,01,KOI 2563
KOI 2138.01,23.55539,0.21,2.400000000008282,,,01,KOI 2138
KOI 1308.01,23.58461,0.162,2.160000000007454,,,01,KOI 1308
KOI 878.01,23.58906,0.144,3.000000000010352,,,01,KOI 878
KOI 4693.01,23.62187,0.165039,0.8000000000027607,,,01,KOI 4693
KOI 638.01,23.636883,0.161,3.800000000013113,,,01,KOI 638
KOI 834.01,23.653593,0.16,5.600000000019324,,,01,KOI 834
KOI 111.02,23.66834,0.15,2.0500000000070737,,,02,KOI 111
KOI 340.01,23.673188,0.169,16.800000000057974,,,01,KOI 340
KOI 560.01,23.67523,0.152,2.6000000000089725,,,01,KOI 560
KOI 645.02,23.78362,0.175,2.9000000000100075,,,02,KOI 645
KOI 1387.01,23.799932,0.161,47.00000000016219,,,01,KOI 1387
KOI 1978.02,23.85136,0.163,3.5000000000120775,,,02,KOI 1978
KOI 2046.01,23.8992,0.166,2.2100000000076263,,,01,KOI 2046
KOI 3116.01,23.90908,0.17,2.400000000008282,,,01,KOI 3116
KOI 3071.01,23.9583,0.158,2.930000000010111,,,01,KOI 3071
